@type,name,amenity,addr:postcode,addr:suburb,@lat,@lon
node,Cantinetta,restaurant,10625,Charlottenburg,52.5090199,13.3069220
node,Met,fast_food,,,52.5428660,13.4145813
node,Core,restaurant,10437,Prenzlauer Berg,52.5423766,13.4135320
node,Umspannwerk Ost,restaurant,10243,Friedrichshain,52.5182321,13.4399185
node,Ottenthal,restaurant,10623,Charlottenburg,52.5054000,13.3268982
node,Coco's Asia + Sushi,restaurant,,,52.5086450,13.4972631
node,Restaurant Eli,restaurant,,,52.5020264,13.2971451
node,Il Castello,restaurant,,,52.5614452,13.2087194
node,AN DEM,restaurant,,,52.5169525,13.4797277
node,Aastha,restaurant,10367,Lichtenberg,52.5169008,13.4793206
node,Caf� Al Mundo,restaurant,14059,Charlottenburg,52.5118994,13.2948371
node,Restaurant Deutsche Oper,restaurant,10627,Charlottenburg,52.5123835,13.3090901
node,Steinofen Pizza,fast_food,10585,Charlottenburg,52.5123650,13.3048823
node,Falafel,fast_food,10585,Charlottenburg,52.5124436,13.3048644
node,Balliy,fast_food,,,52.4667363,13.4315559
node,Safran Grill,fast_food,,,52.4908227,13.3131766
node,Zen,restaurant,10719,Charlottenburg,52.5008584,13.3260044
node,Burgermeister,fast_food,13353,Wedding,52.5471868,13.3582150
node,El Manuel,restaurant,13593,Staaken,52.5176770,13.1682972
node,Trattoria Casa Toscana,restaurant,13503,,52.6255729,13.2294390
node,Bamboo Bistro,restaurant,,,52.5138334,13.5179579
node,Ya Karim,fast_food,,,52.5497722,13.3527463
node,Saray,restaurant,13353,Wedding,52.5503564,13.3526646
node,Stra�enbahndepot,restaurant,13503,,52.6057533,13.2125056
node,La Gondula Due,restaurant,14163,Zehlendorf,52.4376800,13.2334683
node,Cana,restaurant,10179,Mitte,52.5123059,13.4087464
node,Midtown Grill,restaurant,,,52.5110170,13.3764553
node,Fatoush,restaurant,10997,,52.4991669,13.4427764
node,Duc Anh,restaurant,10405,,52.5334801,13.4286764
node,Waterlily,restaurant,10243,Friedrichshain,52.5171740,13.4462130
node,K-BBQ,restaurant,10245,Friedrichshain,52.5067189,13.4705552
node,Ephraim's,restaurant,10178,Mitte,52.5156403,13.4069525
node,Lorbeer,restaurant,10437,Prenzlauer Berg,52.5433869,13.4146204
node,Nah am Wasser,restaurant,12059,Neuk�lln,52.4851268,13.4449541
node,Dong Que,restaurant,12555,K�penick,52.4446946,13.5751847
node,Nusrit Kebap Gem�se D�ner,fast_food,12047,Neuk�lln,52.4901792,13.4339095
node,Asia Imbiss,fast_food,10369,,52.5283837,13.4694511
node,Mundis.D�ner,fast_food,12439,,52.4567424,13.5100727
node,Adar Kebap & Pizza,fast_food,13086,,52.5563366,13.4294664
node,Manjodh,restaurant,10439,Prenzlauer Berg,52.5535991,13.4111565
node,Nest,restaurant,10997,Kreuzberg,52.4971426,13.4391826
node,Final Bistro,fast_food,,,52.4536053,13.5094736
node,Lola Pizzaiola,restaurant,10405,Prenzlauer Berg,52.5343946,13.4260316
node,Via He Hai,restaurant,10967,,52.4928110,13.4163615
node,Peking Ente,restaurant,10117,Mitte,52.5114767,13.3828541
node,weingr�n,restaurant,10178,Mitte,52.5126599,13.4029766
node,Hong Phuc,restaurant,,,52.5358149,13.4973565
node,Romiosini,restaurant,13507,Tegel,52.5901924,13.2834875
node,Split,restaurant,,,52.5863424,13.2871396
node,,restaurant,,,52.5999504,13.2136694
node,Sori,restaurant,10439,Prenzlauer Berg,52.5532717,13.4157239
node,Meraba D�nermann,fast_food,10405,Prenzlauer Berg,52.5326906,13.4294551
node,Curry32,fast_food,10405,Prenzlauer Berg,52.5327437,13.4295117
node,Haci Baba,restaurant,,,52.4698734,13.4631318
node,K�rk? Deli,restaurant,10967,,52.4943559,13.4168793
node,Aktas Kebaphaus,fast_food,10557,,52.5184997,13.3420308
node,Cremina,restaurant,12161,Friedenau,52.4717255,13.3202835
node,Anomi,restaurant,,,52.5030013,13.4790344
node,Ha Noi Pho,fast_food,10243,Friedrichshain,52.5128249,13.4511143
node,Burgerhain,fast_food,,,52.5229588,13.4343109
node,Pizzeria Toscana,fast_food,10317,,52.5008159,13.4941085
node,New Asia,fast_food,10317,,52.5012991,13.4933337
node,Achilles Taverna,restaurant,12161,Friedenau,52.4732251,13.3213552
node,Bistro Istanbul,fast_food,10243,,52.5156369,13.4398981
node,Asal,restaurant,14057,Charlottenburg,52.5066008,13.2937749
node,Saveur de B�nh M�,fast_food,10623,Charlottenburg,52.5053054,13.3284844
node,Nuovo Mario,restaurant,10623,,52.5052413,13.3276503
node,Goldies Smashburger,fast_food,10967,,52.4952655,13.4197012
node,Willy's Bistro,restaurant,10963,Kreuzberg,52.5003660,13.3883430
node,Royals & Rice,restaurant,10115,Mitte,52.5289212,13.3960201
node,Filia,restaurant,12351,Buckow,52.4258666,13.4433724
node,Ch�n Ch�,restaurant,10119,Mitte,52.5273747,13.4023822
node,Asia Wok,fast_food,,,52.5899704,13.2851008
node,Orient Kitchen,fast_food,,,52.5902301,13.2877975
node,Asia Box,fast_food,,,52.5900109,13.2857479
node,Orient Kebap,fast_food,,,52.5899494,13.2876863
node,Duc & Anh,fast_food,,,52.5897825,13.2877769
"node,""Trattoria """"La Terrazza"""""",restaurant,12057,Neuk�lln,52.4705900,13.4683231"
node,Atom-Saftbar,fast_food,10627,Charlottenburg,52.5096044,13.3060124
node,Voltaire,restaurant,,,52.5053753,13.3017905
node,Ali D�ner,fast_food,,,52.5065062,13.3020701
node,Enfes,fast_food,,,52.4869949,13.4242932
node,Trattoria Vale un Peccato,restaurant,14197,Wilmersdorf,52.4781316,13.3130289
node,Vietnam Aroma,restaurant,,,52.5501225,13.4156270
node,Aceto Lokanta,restaurant,,,52.5501851,13.4153076
node,Tabibito,restaurant,12043,Neuk�lln,52.4828826,13.4315346
node,Lehmann�s Gute Stube,restaurant,14199,,52.4711146,13.2905903
node,J� Bao Yuan,restaurant,12527,Schm�ckwitz,52.3755175,13.6521426
node,Schnitzelei,restaurant,,,52.5284768,13.3873695
node,Vivolo Ole,restaurant,10178,,52.5226782,13.4021224
node,Pizzeria Noi Due,restaurant,10555,Moabit,52.5241281,13.3307800
node,Fadi,fast_food,10783,Sch�neberg,52.4987353,13.3627192
node,Pizza Point,fast_food,10785,Sch�neberg,52.4995105,13.3633550
node,Restaurant Frabea,restaurant,13351,Wedding,52.5524810,13.3372540
node,Zur gem�tlichen Ecke,restaurant,,,52.5540449,13.3395746
node,Sole mio,restaurant,13351,Wedding,52.5555371,13.3417987
node,Chutnify,restaurant,12047,,52.4899241,13.4333546
node,Noodle Box,fast_food,,,52.5231846,13.4532551
node,Food Express,restaurant,10245,Friedrichshain,52.5048500,13.4675966
node,Asia Snack,fast_food,,,52.4983671,13.3920592
node,Dream'z,fast_food,,,52.4427638,13.2411217
node,Risa Chicken,fast_food,12047,,52.4864453,13.4287383
node,Alzaeem,fast_food,12047,Neuk�lln,52.4869882,13.4271026
node,Yousef,fast_food,10969,Kreuzberg,52.5081485,13.3993561
node,Soup Kultur,fast_food,10117,Mitte,52.5080446,13.3944241
node,Viet Bowl,restaurant,10117,Mitte,52.5079771,13.3929256
node,Wilhelms Burger,restaurant,10555,Moabit,52.5259386,13.3434965
node,Emmi O?lu,fast_food,,,52.4685024,13.4318275
node,Trattoria - Pizzeria Chiaromonte,restaurant,13437,Wittenau,52.5893322,13.3346494
node,Gaffel Haus Berlin,restaurant,10117,Mitte,52.5184631,13.3864563
node,Trofeo / Parc Ferm�,restaurant,,,52.5299415,13.3186760
node,Udagawa,restaurant,10625,,52.5063404,13.3098210
node,Salumeria Rosa,restaurant,,,52.5065018,13.2909921
node,Mao Master,fast_food,10625,Charlottenburg,52.5066569,13.3100082
node,Vietnam Imbiss,fast_food,10711,,52.5011841,13.2979972
node,Phan Gia,restaurant,,,52.5255311,13.3063896
node,Milchbar,restaurant,12459,,52.4791897,13.4990482
node,Zum Ulrich,restaurant,,,52.5057236,13.5883007
node,Trattoria Toscana,restaurant,12099,Tempelhof,52.4713888,13.3850537
node,Lodos Bistro,fast_food,,,52.4710401,13.3850788
node,Pizza De Rue,fast_food,,,52.5420118,13.3978114
node,Trattoria da Ciro,restaurant,13509,Borsigwalde,52.5839059,13.3027830
node,Ajanta,restaurant,10623,Charlottenburg,52.5085440,13.3200177
node,Prisma Pavillon,fast_food,10999,Kreuzberg,52.4962625,13.4194868
node,Imbiss am Rosengarten,fast_food,,,52.5384041,13.5751142
node,Caf� am Japanischen Garten,restaurant,,,52.5387195,13.5794727
node,Safko Cafe Bistro No. 1,fast_food,12559,M�ggelheim,52.4107466,13.6650888
node,Hafenk�che,restaurant,10317,Rummelsburg,52.4913548,13.4890225
node,Spandauer Bierbrunnen,restaurant,13581,Spandau,52.5327920,13.1978882
node,Paulaner im Spreebogen,restaurant,10559,Moabit,52.5242966,13.3464400
node,The Brooklyn,restaurant,10179,Mitte,52.5116896,13.4137186
node,Golden Choice,restaurant,10405,Prenzlauer Berg,52.5314169,13.4269899
node,Wirtshaus an der Rehwiese,restaurant,14129,Schlachtensee,52.4342545,13.2033754
node,Luise,restaurant,12555,K�penick,52.4460825,13.5740389
